run,fit1,node1,fit2,node2
4,95.0,00110010100110111000,95.0,00110010100110111000
4,95.0,00110010100110111000,95.0,00110010100110111000
4,95.0,00110010100110111000,95.0,00110010100110111000
4,95.0,00110010100110111000,95.0,00110010100110111000
4,95.0,00110010100110111000,95.0,00110010100110111000
4,95.0,00110010100110111000,95.0,00110010100110111000
4,95.0,00110010100110111000,95.0,00110010100110111000
4,95.0,00110010100110111000,95.0,00110010100110111000
4,95.0,00110010100110111000,95.0,00110010100110111000
4,95.0,00110010100110111000,95.0,00110010100110111000
4,95.0,00110010100110111000,95.0,00110010100110111000
4,95.0,00110010100110111000,95.0,00110010100110111000
4,95.0,00110010100110111000,95.0,00110010100110111000
4,95.0,00110010100110111000,95.0,00110010100110111000
4,95.0,00110010100110111000,59.0,00111010001100101001
4,59.0,00111010001100101001,59.0,00111010001100101001
4,59.0,00111010001100101001,59.0,00111010001100101001
4,59.0,00111010001100101001,59.0,00111010001100101001
4,59.0,00111010001100101001,59.0,00111010001100101001
4,59.0,00111010001100101001,59.0,00111010001100101001
4,59.0,00111010001100101001,59.0,00111010001100101001
4,59.0,00111010001100101001,59.0,00111010001100101001
4,59.0,00111010001100101001,59.0,00111010001100101001
4,59.0,00111010001100101001,59.0,00111010001100101001
4,59.0,00111010001100101001,59.0,00111010001100101001
4,59.0,00111010001100101001,59.0,00111010001100101001
4,59.0,00111010001100101001,59.0,00111010001100101001
4,59.0,00111010001100101001,59.0,00111010001100101001
4,59.0,00111010001100101001,59.0,00111010001100101001
4,59.0,00111010001100101001,59.0,00111010001100101001
4,59.0,00111010001100101001,59.0,00111010001100101001
4,59.0,00111010001100101001,59.0,00111010001100101001
4,59.0,00111010001100101001,59.0,00111010001100101001
4,59.0,00111010001100101001,59.0,00111010001100101001
4,59.0,00111010001100101001,59.0,00111010001100101001
4,59.0,00111010001100101001,5.0,00011111001000101011
4,5.0,00011111001000101011,5.0,00011111001000101011
4,5.0,00011111001000101011,5.0,00011111001000101011
4,5.0,00011111001000101011,5.0,00011111001000101011
4,5.0,00011111001000101011,5.0,00011111001000101011
4,5.0,00011111001000101011,5.0,00011111001000101011
4,5.0,00011111001000101011,5.0,00011111001000101011
4,5.0,00011111001000101011,5.0,00011111001000101011
4,5.0,00011111001000101011,5.0,00011111001000101011
4,5.0,00011111001000101011,5.0,00011111001000101011
4,5.0,00011111001000101011,5.0,00011111001000101011
4,5.0,00011111001000101011,5.0,00011111001000101011
4,5.0,00011111001000101011,5.0,00011111001000101011
4,5.0,00011111001000101011,5.0,00011111001000101011
4,5.0,00011111001000101011,5.0,00011111001000101011
4,5.0,00011111001000101011,5.0,00011111001000101011
4,5.0,00011111001000101011,5.0,00011111001000101011
4,5.0,00011111001000101011,5.0,00011111001000101011
4,5.0,00011111001000101011,5.0,00011111001000101011
4,5.0,00011111001000101011,5.0,00011111001000101011
4,5.0,00011111001000101011,5.0,00011111001000101011
4,5.0,00011111001000101011,5.0,00011111001000101011
4,5.0,00011111001000101011,5.0,00011111001000101011
4,5.0,00011111001000101011,5.0,00011111001000101011
4,5.0,00011111001000101011,5.0,00011111001000101011
4,5.0,00011111001000101011,5.0,00011111001000101011
4,5.0,00011111001000101011,5.0,00011111001000101011
4,5.0,00011111001000101011,5.0,00011111001000101011
4,5.0,00011111001000101011,5.0,00011111001000101011
4,5.0,00011111001000101011,5.0,00011111001000101011
4,5.0,00011111001000101011,5.0,00011111001000101011
4,5.0,00011111001000101011,5.0,00011111001000101011
4,5.0,00011111001000101011,5.0,00011111001000101011
4,5.0,00011111001000101011,5.0,00011111001000101011
4,5.0,00011111001000101011,5.0,00011111001000101011
4,5.0,00011111001000101011,5.0,00011111001000101011
5,48491.0,11001010101101010011,8709.0,11000010101111100010
5,8709.0,11000010101111100010,109.0,00000011101111100011
5,109.0,00000011101111100011,109.0,00000011101111100011
5,109.0,00000011101111100011,109.0,00000011101111100011
5,109.0,00000011101111100011,13.0,00001101101111101011
5,13.0,00001101101111101011,13.0,00001101101111101011
5,13.0,00001101101111101011,13.0,00001101101111101011
5,13.0,00001101101111101011,13.0,00001101101111101011
5,13.0,00001101101111101011,13.0,00001101101111101011
5,13.0,00001101101111101011,13.0,00001101101111101011
5,13.0,00001101101111101011,13.0,00001101101111101011
5,13.0,00001101101111101011,13.0,00001101101111101011
5,13.0,00001101101111101011,13.0,00001101101111101011
5,13.0,00001101101111101011,13.0,00001101101111101011
5,13.0,00001101101111101011,13.0,00001101101111101011
5,13.0,00001101101111101011,13.0,00001101101111101011
5,13.0,00001101101111101011,13.0,00001101101111101011
5,13.0,00001101101111101011,13.0,00001101101111101011
5,13.0,00001101101111101011,13.0,00001101101111101011
5,13.0,00001101101111101011,13.0,00001101101111101011
5,13.0,00001101101111101011,13.0,00001101101111101011
5,13.0,00001101101111101011,13.0,00001101101111101011
5,13.0,00001101101111101011,13.0,00001101101111101011
5,13.0,00001101101111101011,13.0,00001101101111101011
5,13.0,00001101101111101011,13.0,00001101101111101011
5,13.0,00001101101111101011,13.0,00001101101111101011
5,13.0,00001101101111101011,13.0,00001101101111101011
5,13.0,00001101101111101011,13.0,00001101101111101011
5,13.0,00001101101111101011,13.0,00001101101111101011
5,13.0,00001101101111101011,13.0,00001101101111101011
5,13.0,00001101101111101011,13.0,00001101101111101011
5,13.0,00001101101111101011,13.0,00001101101111101011
5,13.0,00001101101111101011,13.0,00001101101111101011
5,13.0,00001101101111101011,13.0,00001101101111101011
5,13.0,00001101101111101011,13.0,00001101101111101011
5,13.0,00001101101111101011,13.0,00001101101111101011
5,13.0,00001101101111101011,13.0,00001101101111101011
5,13.0,00001101101111101011,13.0,00001101101111101011
5,13.0,00001101101111101011,13.0,00001101101111101011
5,13.0,00001101101111101011,13.0,00001101101111101011
5,13.0,00001101101111101011,13.0,00001101101111101011
5,13.0,00001101101111101011,13.0,00001101101111101011
5,13.0,00001101101111101011,13.0,00001101101111101011
5,13.0,00001101101111101011,13.0,00001101101111101011
5,13.0,00001101101111101011,13.0,00001101101111101011
5,13.0,00001101101111101011,13.0,00001101101111101011
5,13.0,00001101101111101011,13.0,00001101101111101011
5,13.0,00001101101111101011,13.0,00001101101111101011
5,13.0,00001101101111101011,13.0,00001101101111101011
5,13.0,00001101101111101011,13.0,00001101101111101011
5,13.0,00001101101111101011,13.0,00001101101111101011
5,13.0,00001101101111101011,13.0,00001101101111101011
5,13.0,00001101101111101011,5.0,01001101110110111101
5,5.0,01001101110110111101,5.0,01001101110110111101
5,5.0,01001101110110111101,5.0,01001101110110111101
5,5.0,01001101110110111101,5.0,01001101110110111101
5,5.0,01001101110110111101,5.0,01001101110110111101
5,5.0,01001101110110111101,5.0,01001101110110111101
5,5.0,01001101110110111101,5.0,01001101110110111101
5,5.0,01001101110110111101,5.0,01001101110110111101
5,5.0,01001101110110111101,5.0,01001101110110111101
5,5.0,01001101110110111101,5.0,01001101110110111101
5,5.0,01001101110110111101,5.0,01001101110110111101
5,5.0,01001101110110111101,5.0,01001101110110111101
5,5.0,01001101110110111101,5.0,01001101110110111101
5,5.0,01001101110110111101,5.0,01001101110110111101
5,5.0,01001101110110111101,5.0,01001101110110111101
5,5.0,01001101110110111101,5.0,01001101110110111101
5,5.0,01001101110110111101,5.0,01001101110110111101
5,5.0,01001101110110111101,5.0,01001101110110111101
5,5.0,01001101110110111101,5.0,01001101110110111101
5,5.0,01001101110110111101,5.0,01001101110110111101
5,5.0,01001101110110111101,5.0,01001101110110111101
5,5.0,01001101110110111101,5.0,01001101110110111101
5,5.0,01001101110110111101,5.0,01001101110110111101
5,5.0,01001101110110111101,5.0,01001101110110111101
5,5.0,01001101110110111101,5.0,01001101110110111101
5,5.0,01001101110110111101,5.0,01001101110110111101
5,5.0,01001101110110111101,5.0,01001101110110111101
5,5.0,01001101110110111101,5.0,01001101110110111101
5,5.0,01001101110110111101,5.0,01001101110110111101
5,5.0,01001101110110111101,5.0,01001101110110111101
5,5.0,01001101110110111101,5.0,01001101110110111101
5,5.0,01001101110110111101,5.0,01001101110110111101
5,5.0,01001101110110111101,5.0,01001101110110111101
5,5.0,01001101110110111101,5.0,01001101110110111101
5,5.0,01001101110110111101,5.0,01001101110110111101
5,5.0,01001101110110111101,5.0,01001101110110111101
5,5.0,01001101110110111101,5.0,01001101110110111101
5,5.0,01001101110110111101,5.0,01001101110110111101
5,5.0,01001101110110111101,5.0,01001101110110111101
5,5.0,01001101110110111101,5.0,01001101110110111101
5,5.0,01001101110110111101,5.0,01001101110110111101
6,6511.0,00011000101001111100,1355.0,10011001100001110110
6,1355.0,10011001100001110110,837.0,10110000110001110100
6,837.0,10110000110001110100,837.0,10110000110001110100
6,837.0,10110000110001110100,837.0,10110000110001110100
6,837.0,10110000110001110100,837.0,10110000110001110100
6,837.0,10110000110001110100,837.0,10110000110001110100
6,837.0,10110000110001110100,837.0,10110000110001110100
6,837.0,10110000110001110100,379.0,10110100110001010111
6,379.0,10110100110001010111,379.0,10110100110001010111
6,379.0,10110100110001010111,379.0,10110100110001010111
6,379.0,10110100110001010111,379.0,10110100110001010111
6,379.0,10110100110001010111,379.0,10110100110001010111
6,379.0,10110100110001010111,379.0,10110100110001010111
6,379.0,10110100110001010111,379.0,10110100110001010111
6,379.0,10110100110001010111,379.0,10110100110001010111
6,379.0,10110100110001010111,379.0,10110100110001010111
6,379.0,10110100110001010111,379.0,10110100110001010111
6,379.0,10110100110001010111,379.0,10110100110001010111
6,379.0,10110100110001010111,379.0,10110100110001010111
6,379.0,10110100110001010111,379.0,10110100110001010111
6,379.0,10110100110001010111,165.0,10010100111001010100
6,165.0,10010100111001010100,165.0,10010100111001010100
6,165.0,10010100111001010100,165.0,10010100111001010100
6,165.0,10010100111001010100,165.0,10010100111001010100
6,165.0,10010100111001010100,165.0,10010100111001010100
6,165.0,10010100111001010100,165.0,10010100111001010100
6,165.0,10010100111001010100,165.0,10010100111001010100
6,165.0,10010100111001010100,165.0,10010100111001010100
6,165.0,10010100111001010100,165.0,10010100111001010100
6,165.0,10010100111001010100,165.0,10010100111001010100
6,165.0,10010100111001010100,165.0,10010100111001010100
6,165.0,10010100111001010100,165.0,10010100111001010100
6,165.0,10010100111001010100,165.0,10010100111001010100
6,165.0,10010100111001010100,165.0,10010100111001010100
6,165.0,10010100111001010100,165.0,10010100111001010100
6,165.0,10010100111001010100,165.0,10010100111001010100
6,165.0,10010100111001010100,165.0,10010100111001010100
6,165.0,10010100111001010100,165.0,10010100111001010100
6,165.0,10010100111001010100,165.0,10010100111001010100
6,165.0,10010100111001010100,165.0,10010100111001010100
6,165.0,10010100111001010100,165.0,10010100111001010100
6,165.0,10010100111001010100,165.0,10010100111001010100
6,165.0,10010100111001010100,165.0,10010100111001010100
6,165.0,10010100111001010100,165.0,10010100111001010100
6,165.0,10010100111001010100,165.0,10010100111001010100
6,165.0,10010100111001010100,165.0,10010100111001010100
6,165.0,10010100111001010100,165.0,10010100111001010100
6,165.0,10010100111001010100,165.0,10010100111001010100
6,165.0,10010100111001010100,165.0,10010100111001010100
6,165.0,10010100111001010100,165.0,10010100111001010100
6,165.0,10010100111001010100,165.0,10010100111001010100
7,8199.0,10101011000110010110,4663.0,10101011100100010111
7,4663.0,10101011100100010111,3925.0,10001111001100010111
7,3925.0,10001111001100010111,3825.0,10001111101110000100
7,3825.0,10001111101110000100,3645.0,10001110101111000111
7,3645.0,10001110101111000111,3409.0,11001000111111100100
7,3409.0,11001000111111100100,1189.0,11001100110111101110
7,1189.0,11001100110111101110,1189.0,11001100110111101110
7,1189.0,11001100110111101110,1189.0,11001100110111101110
7,1189.0,11001100110111101110,1189.0,11001100110111101110
7,1189.0,11001100110111101110,1189.0,11001100110111101110
7,1189.0,11001100110111101110,1189.0,11001100110111101110
7,1189.0,11001100110111101110,313.0,11001010110011001110
7,313.0,11001010110011001110,313.0,11001010110011001110
7,313.0,11001010110011001110,313.0,11001010110011001110
7,313.0,11001010110011001110,313.0,11001010110011001110
7,313.0,11001010110011001110,313.0,11001010110011001110
7,313.0,11001010110011001110,313.0,11001010110011001110
7,313.0,11001010110011001110,235.0,11000111110001010010
7,235.0,11000111110001010010,235.0,11000111110001010010
7,235.0,11000111110001010010,235.0,11000111110001010010
7,235.0,11000111110001010010,235.0,11000111110001010010
7,235.0,11000111110001010010,235.0,11000111110001010010
7,235.0,11000111110001010010,235.0,11000111110001010010
7,235.0,11000111110001010010,235.0,11000111110001010010
7,235.0,11000111110001010010,223.0,11010011100001000000
7,223.0,11010011100001000000,223.0,11010011100001000000
7,223.0,11010011100001000000,223.0,11010011100001000000
7,223.0,11010011100001000000,223.0,11010011100001000000
7,223.0,11010011100001000000,223.0,11010011100001000000
7,223.0,11010011100001000000,223.0,11010011100001000000
7,223.0,11010011100001000000,223.0,11010011100001000000
7,223.0,11010011100001000000,223.0,11010011100001000000
7,223.0,11010011100001000000,223.0,11010011100001000000
7,223.0,11010011100001000000,223.0,11010011100001000000
7,223.0,11010011100001000000,223.0,11010011100001000000
7,223.0,11010011100001000000,223.0,11010011100001000000
7,223.0,11010011100001000000,223.0,11010011100001000000
7,223.0,11010011100001000000,223.0,11010011100001000000
7,223.0,11010011100001000000,223.0,11010011100001000000
7,223.0,11010011100001000000,223.0,11010011100001000000
7,223.0,11010011100001000000,223.0,11010011100001000000
7,223.0,11010011100001000000,223.0,11010011100001000000
7,223.0,11010011100001000000,223.0,11010011100001000000
7,223.0,11010011100001000000,223.0,11010011100001000000
7,223.0,11010011100001000000,223.0,11010011100001000000
7,223.0,11010011100001000000,223.0,11010011100001000000
7,223.0,11010011100001000000,223.0,11010011100001000000
7,223.0,11010011100001000000,223.0,11010011100001000000
7,223.0,11010011100001000000,223.0,11010011100001000000
7,223.0,11010011100001000000,223.0,11010011100001000000
7,223.0,11010011100001000000,223.0,11010011100001000000
7,223.0,11010011100001000000,223.0,11010011100001000000
7,223.0,11010011100001000000,223.0,11010011100001000000
7,223.0,11010011100001000000,223.0,11010011100001000000
7,223.0,11010011100001000000,223.0,11010011100001000000
7,223.0,11010011100001000000,223.0,11010011100001000000
7,223.0,11010011100001000000,223.0,11010011100001000000
7,223.0,11010011100001000000,223.0,11010011100001000000
7,223.0,11010011100001000000,55.0,11000111100001100100
7,55.0,11000111100001100100,55.0,11000111100001100100
7,55.0,11000111100001100100,55.0,11000111100001100100
7,55.0,11000111100001100100,55.0,11000111100001100100
7,55.0,11000111100001100100,55.0,11000111100001100100
7,55.0,11000111100001100100,13.0,11001110011110100111
7,13.0,11001110011110100111,13.0,11001110011110100111
7,13.0,11001110011110100111,13.0,11001110011110100111
7,13.0,11001110011110100111,13.0,11001110011110100111
7,13.0,11001110011110100111,13.0,11001110011110100111
7,13.0,11001110011110100111,13.0,11001110011110100111
7,13.0,11001110011110100111,13.0,11001110011110100111
7,13.0,11001110011110100111,13.0,11001110011110100111
7,13.0,11001110011110100111,13.0,11001110011110100111
7,13.0,11001110011110100111,13.0,11001110011110100111
7,13.0,11001110011110100111,13.0,11001110011110100111
7,13.0,11001110011110100111,13.0,11001110011110100111
7,13.0,11001110011110100111,13.0,11001110011110100111
7,13.0,11001110011110100111,13.0,11001110011110100111
7,13.0,11001110011110100111,13.0,11001110011110100111
7,13.0,11001110011110100111,13.0,11001110011110100111
7,13.0,11001110011110100111,13.0,11001110011110100111
7,13.0,11001110011110100111,13.0,11001110011110100111
7,13.0,11001110011110100111,13.0,11001110011110100111
7,13.0,11001110011110100111,13.0,11001110011110100111
7,13.0,11001110011110100111,13.0,11001110011110100111
7,13.0,11001110011110100111,13.0,11001110011110100111
7,13.0,11001110011110100111,13.0,11001110011110100111
7,13.0,11001110011110100111,13.0,11001110011110100111
7,13.0,11001110011110100111,13.0,11001110011110100111
8,12801.0,10111011100100000011,6687.0,10110111000110000000
8,6687.0,10110111000110000000,407.0,10110011110010000000
8,407.0,10110011110010000000,407.0,10110011110010000000
8,407.0,10110011110010000000,407.0,10110011110010000000
8,407.0,10110011110010000000,407.0,10110011110010000000
8,407.0,10110011110010000000,407.0,10110011110010000000
8,407.0,10110011110010000000,407.0,10110011110010000000
8,407.0,10110011110010000000,407.0,10110011110010000000
8,407.0,10110011110010000000,331.0,10110001010010010111
8,331.0,10110001010010010111,331.0,10110001010010010111
8,331.0,10110001010010010111,331.0,10110001010010010111
8,331.0,10110001010010010111,331.0,10110001010010010111
8,331.0,10110001010010010111,331.0,10110001010010010111
8,331.0,10110001010010010111,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
9,4771.0,00101001101101001001,467.0,00000011101101001000
9,467.0,00000011101101001000,467.0,00000011101101001000
9,467.0,00000011101101001000,77.0,00100011100101001011
9,77.0,00100011100101001011,77.0,00100011100101001011
9,77.0,00100011100101001011,77.0,00100011100101001011
9,77.0,00100011100101001011,77.0,00100011100101001011
9,77.0,00100011100101001011,77.0,00100011100101001011
9,77.0,00100011100101001011,77.0,00100011100101001011
9,77.0,00100011100101001011,77.0,00100011100101001011
9,77.0,00100011100101001011,77.0,00100011100101001011
9,77.0,00100011100101001011,77.0,00100011100101001011
9,77.0,00100011100101001011,77.0,00100011100101001011
9,77.0,00100011100101001011,77.0,00100011100101001011
9,77.0,00100011100101001011,77.0,00100011100101001011
9,77.0,00100011100101001011,77.0,00100011100101001011
9,77.0,00100011100101001011,77.0,00100011100101001011
10,7729.0,00111000101111010000,5799.0,10110100100111110001
10,5799.0,10110100100111110001,3563.0,10110110100011100001
10,3563.0,10110110100011100001,3563.0,10110110100011100001
10,3563.0,10110110100011100001,3425.0,00110110000011101011
10,3425.0,00110110000011101011,1299.0,00110110110111000001
10,1299.0,00110110110111000001,609.0,01110110110110100010
10,609.0,01110110110110100010,391.0,11111110110010100000
10,391.0,11111110110010100000,391.0,11111110110010100000
10,391.0,11111110110010100000,391.0,11111110110010100000
10,391.0,11111110110010100000,391.0,11111110110010100000
10,391.0,11111110110010100000,391.0,11111110110010100000
10,391.0,11111110110010100000,391.0,11111110110010100000
10,391.0,11111110110010100000,391.0,11111110110010100000
10,391.0,11111110110010100000,391.0,11111110110010100000
10,391.0,11111110110010100000,391.0,11111110110010100000
10,391.0,11111110110010100000,291.0,11111110010000110011
10,291.0,11111110010000110011,291.0,11111110010000110011
10,291.0,11111110010000110011,291.0,11111110010000110011
