run,fit1,node1,fit2,node2
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
9,5121.0,00101001101101001001,503.0,00000011101101001000
9,503.0,00000011101101001000,503.0,00000011101101001000
9,503.0,00000011101101001000,81.0,00100011100101001011
9,81.0,00100011100101001011,81.0,00100011100101001011
9,81.0,00100011100101001011,81.0,00100011100101001011
9,81.0,00100011100101001011,81.0,00100011100101001011
9,81.0,00100011100101001011,81.0,00100011100101001011
9,81.0,00100011100101001011,81.0,00100011100101001011
9,81.0,00100011100101001011,81.0,00100011100101001011
9,81.0,00100011100101001011,81.0,00100011100101001011
9,81.0,00100011100101001011,81.0,00100011100101001011
9,81.0,00100011100101001011,81.0,00100011100101001011
9,81.0,00100011100101001011,81.0,00100011100101001011
9,81.0,00100011100101001011,81.0,00100011100101001011
9,81.0,00100011100101001011,81.0,00100011100101001011
9,81.0,00100011100101001011,81.0,00100011100101001011
10,8297.0,00111000101111010000,6225.0,10110100100111110001
10,6225.0,10110100100111110001,3823.0,10110110100011100001
10,3823.0,10110110100011100001,3823.0,10110110100011100001
10,3823.0,10110110100011100001,3675.0,00110110000011101011
10,3675.0,00110110000011101011,1395.0,00110110110111000001
10,1395.0,00110110110111000001,653.0,01110110110110100010
10,653.0,01110110110110100010,421.0,11111110110010100000
10,421.0,11111110110010100000,421.0,11111110110010100000
10,421.0,11111110110010100000,421.0,11111110110010100000
10,421.0,11111110110010100000,421.0,11111110110010100000
10,421.0,11111110110010100000,421.0,11111110110010100000
10,421.0,11111110110010100000,421.0,11111110110010100000
10,421.0,11111110110010100000,421.0,11111110110010100000
10,421.0,11111110110010100000,421.0,11111110110010100000
10,421.0,11111110110010100000,421.0,11111110110010100000
10,421.0,11111110110010100000,315.0,11111110010000110011
10,315.0,11111110010000110011,315.0,11111110010000110011
